"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-26","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","78",",,W","61",",,W","  150",",,W","  150",",,W",,,"19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-27","14.32",",,W",,,"0.41",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","65",",,W","  160",",,W","  170",",,W",,,"23.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-28","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","66",",,W","  250",",,W","  260",",,W",,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-29","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","71","H,,S","76",",,W","62",",,W","  200",",,W","  210",",,W",,,"21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-30","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","76",",,W","61",",,W","  220",",,W","  220",",,W",,,"23.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-08-31","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","71",",,W","56",",,W","   30",",,W","   20",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-01","7.61",",,W",,,"0.93",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","77",",,W","62",",,W","   20",",,W","  340",",,W",,,"23.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-02","7.16",",,W",,,"0.32",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","74",",,W","67",",,W","  300",",,W","  280",",,W",,,"14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-03","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","83",",,W","62",",,W","  210",",,W","  190",",,W",,,"23.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-04","10.51",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","77",",,W","64",",,W","  210",",,W","  220",",,W",,,"21.9",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-05","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","71",",,W","53",",,W","   30",",,W","   20",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-06","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","74",",,W","53",",,W","   30",",,W","  300",",,W",,,"12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-07","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","72",",,W","59",",,W","  280",",,W","  280",",,W",,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-08","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","57",",,W","  350",",,W","  360",",,W",,,"10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-09","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","53",",,W","   30",",,W","   30",",,W",,,"14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-10","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","86",",,W","57",",,W","  190",",,W","  190",",,W",,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-11","7.16",",,W",,,"1.07",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","84",",,W","71",",,W","  220",",,W","  220",",,W",,,"21.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-12","10.74",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","72",",,W","63",",,W","   40",",,W","   60",",,W",,,"21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-13","15.66",",,W",,,"0.47",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","83",",,W","63",",,W","  150",",,W","  150",",,W",,,"31.1",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-14","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","73",",,W","62",",,W","  170",",,W","  160",",,W",,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-15","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","60",",,W","  200",",,W","  210",",,W",,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-16","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","71","H,,S","76",",,W","66",",,W","   40",",,W","   30",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-17","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","74",",,W","60",",,W","   50",",,W","   30",",,W",,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-18","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","59",",,W","   90",",,W","  100",",,W",,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-19","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","78",",,W","57",",,W","  160",",,W","  150",",,W",,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-20","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","83",",,W","59",",,W","  170",",,W","  150",",,W",,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-21","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","85",",,W","65",",,W","  160",",,W","  160",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-22","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","89",",,W","72",",,W","  190",",,W","  190",",,W",,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-23","13.87",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","78",",,W","67",",,W","  260",",,W","  230",",,W",,,"21.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-24","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","70",",,W","58",",,W","  310",",,W","  290",",,W",,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-25","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","81",",,W","58",",,W","  200",",,W","  220",",,W",,,"21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-26","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","72",",,W","54",",,W","  270",",,W","  260",",,W",,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-27","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","80",",,W","52",",,W","  170",",,W","  180",",,W",,,"23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-28","8.95",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","78",",,W","66",",,W","  290",",,W","  310",",,W",,,"21.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-29","11.41",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","69",",,W","61",",,W","   30",",,W","   30",",,W",,,"23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-09-30","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","76",",,W","62",",,W","  170",",,W","  180",",,W",,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-01","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","89",",,W","72",",,W","  250",",,W","  260",",,W",,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-02","10.07",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","80",",,W","58",",,W","   50",",,W","   40",",,W",,,"21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-03","8.50",",,W",,,"0.18",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","54",",,W","  270",",,W","  270",",,W",,,"18.1",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-04","11.86",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","64",",,W","46",",,W","   30",",,W","   20",",,W",,,"23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-05","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","66",",,W","37",",,W","  160",",,W","  160",",,W",,,"25.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-06","12.30",",,W",,,"0.20",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","73",",,W","56",",,W","  160",",,W","  170",",,W",,,"25.1",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-07","6.93",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","64",",,W","53",",,W","  220",",,W","  220",",,W",,,"12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-08","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","69",",,W","49",",,W","   50",",,W","   30",",,W",,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-09","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","48",",,W","   60",",,W","   40",",,W",,,"19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-10","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","71",",,W","50",",,W","   30",",,W","  150",",,W",,,"17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-11","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","78",",,W","55",",,W","  150",",,W","  140",",,W",,,"21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-12","10.51",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","66",",,W","43",",,W","  260",",,W","  260",",,W",,,"21.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-13","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","67",",,W","42",",,W","  180",",,W","  180",",,W",,,"23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-14","7.38",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","47",",,W","  250",",,W","  250",",,W",,,"15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-15","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","67",",,W","40",",,W","  160",",,W","  150",",,W",,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-16","14.99",",,W",,,"0.72",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","62",",,W","48",",,W","  290",",,W","  290",",,W",,,"29.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-17","19.46",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","50","H,,S","51",",,W","48",",,W","  300",",,W","  320",",,W",,,"30.0",",,W","45.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-18","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","50","H,,S","54",",,W","39",",,W","  330",",,W","  360",",,W",,,"17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-19","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","62",",,W","38",",,W","  160",",,W","  160",",,W",,,"15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-20","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","70",",,W","48",",,W","  160",",,W","  150",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-21","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","75",",,W","48",",,W","  150",",,W","  150",",,W",,,"25.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-22","11.63",",,W",,,"0.41",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","65",",,W","52",",,W","  190",",,W","  260",",,W",,,"23.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-23","14.32",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","53","H,,S","59",",,W","47",",,W","  250",",,W","  270",",,W",,,"25.9",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-24","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","63",",,W","45",",,W","  190",",,W","  170",",,W",,,"23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-25","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","56",",,W","48",",,W","   50",",,W","   50",",,W",,,"8.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-26","10.07",",,W",,,"0.37",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","57",",,W","47",",,W","  150",",,W","  140",",,W",,,"31.1",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-27","17.00",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","63",",,W","49",",,W","  150",",,W","  150",",,W",,,"32.0",",,W","52.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-28","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","69",",,W","46",",,W","  170",",,W","  170",",,W",,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-29","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","65",",,W","51",",,W","  170",",,W","  160",",,W",,,"18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-30","6.71",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","61",",,W","50",",,W","   60",",,W","   60",",,W",,,"15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-10-31","12.08",",,W",,,"1.38",",,W,2400","0.0","T,,W","0.0",",,W","62","H,,S","66",",,W","35",",,W","  220",",,W","  220",",,W",,,"40.0",",,W","52.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-01","16.33",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","43",",,W","34",",,W","  260",",,W","  270",",,W",,,"32.0",",,W","48.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-02","12.75",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","50",",,W","35",",,W","  200",",,W","  250",",,W",,,"21.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-03","11.18",",,W",,,"0.18",",,W,2400","0.0","T,,W","0.0",",,W","40","H,,S","43",",,W","36",",,W","  260",",,W","  260",",,W",,,"18.1",",,W","25.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-04","16.78",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","57",",,W","40",",,W","  200",",,W","  200",",,W",,,"28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-05","11.18",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","51",",,W","42",",,W","  180",",,W","  250",",,W",,,"21.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-06","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","49",",,W","38",",,W","  180",",,W","  280",",,W",,,"18.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-07","9.62",",,W",,,"0.06",",,W,2400","0.0","T,,W","0.0",",,W","42","H,,S","49",",,W","33",",,W","  280",",,W","  290",",,W",,,"19.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-08","8.72",",,W",,,"0.15",",,W,2400","2.2",",,W","1.2",",,W","34","H,,S","38",",,W","30",",,W","  330",",,W","  290",",,W",,,"21.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-09","12.75",",,W",,,"0.00",",,W,2400","0.0","T,,W","1.2",",,W","33","H,,S","40",",,W","29",",,W","  210",",,W","  200",",,W",,,"23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-10","9.62",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","49",",,W","37",",,W","  260",",,W","  210",",,W",,,"17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-11","14.76",",,W",,,"0.55",",,W,2400","4.5",",,W","0.0",",,W","39","H,,S","42",",,W","29",",,W","   30",",,W","   30",",,W",,,"25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-12","12.53",",,W",,,"0.06",",,W,2400","1.0",",,W","5.9",",,W","29","H,,S","31",",,W","25",",,W","   10",",,W","   20",",,W",,,"23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-13","10.96",",,W",,,"0.00","T,,W,2400","0.0","T,,W","3.1",",,W","27","H,,S","29",",,W","25",",,W","  170",",,W","  170",",,W",,,"19.9",",,W","28.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-14","11.86",",,W",,,"0.02",",,W,2400","0.2",",,W","2.0",",,W","31","H,,S","37",",,W","27",",,W","  190",",,W","  200",",,W",,,"18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-15","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","35","H,,S","39",",,W","33",",,W","   10",",,W","   20",",,W",,,"18.1",",,W","25.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014860","ERIE INTERNATIONAL AIRPORT, PA US","42.08026","-80.18236","222.2","2019-11-16","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","33","H,,S","37",",,W","25",",,W","   50",",,W","   50",",,W",,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
